gender,education,occupation,not_on_time_rate,borrow_duration,borrow_duration_label,distance,price_range,pages_range,season,name
male,high school,others,0.16666666666666666,27.0,on time,2.2113866081058875,very high,very large,summer,multnomah county library sellwood moreland
male,others,sales,0.08333333333333333,18.0,on time,2.2980851114441205,high,large,summer,multnomah county library hillsdale
female,high school,education,0.0,21.0,on time,3.7003128553578226,medium,medium,summer,multnomah county library midland
female,college,others,0.2727272727272727,8.0,on time,2.8776630695254335,very high,very large,summer,multnomah county library albina
female,others,blue collar,0.1724137931034483,15.0,on time,5.66394509679588,high,large,summer,multnomah county library albina
male,graduate degree,others,0.36,83.0,not on time,5.604946170091662,high,large,summer,multnomah county library north portland
female,others,sales,0.18181818181818182,11.0,on time,1.444130209572273,high,large,summer,multnomah county library capitol hill
female,graduate degree,education,0.3,8.0,on time,2.003992710977463,low,large,summer,multnomah county library northwest
unknown,college,sales,0.1111111111111111,23.0,on time,3.5490895023994806,medium,medium,summer,multnomah county library midland
female,others,admin,0.6666666666666666,12.0,on time,7.082066858934591,medium,large,summer,multnomah county library
male,high school,others,0.125,10.0,on time,2.888200798688923,medium,medium,summer,multnomah county library
female,college,others,0.14285714285714285,19.0,on time,4.402730651482147,high,medium,summer,multnomah county library woodstock
female,college,admin,0.23076923076923078,15.0,on time,0.7317323714446415,high,large,summer,multnomah county library north portland
female,high school,business,0.1111111111111111,20.0,on time,0.4794214028357491,high,medium,summer,friends of the multnomah county library
male,others,education,0.2857142857142857,6.0,on time,4.628327520727956,medium,very large,summer,multnomah county library
female,high school,tech,0.0,18.0,on time,6.7149373318653724,medium,medium,summer,multnomah county library st johns
male,graduate degree,sales,0.0,6.0,on time,6.868175955875785,medium,medium,summer,multnomah county library kenton
female,graduate degree,tech,0.25,6.0,on time,7.572356695894082,high,very large,summer,multnomah county library holgate
male,graduate degree,tech,0.23529411764705882,20.0,on time,6.2319605982082384,medium,medium,summer,multnomah county library
male,others,sales,0.06666666666666667,14.0,on time,6.809528778390502,low,small,summer,multnomah county library belmont
male,graduate degree,sales,0.1,102.0,not on time,5.749288078308062,high,large,summer,friends of the multnomah county library
female,graduate degree,education,0.1,15.0,on time,0.7719786618586935,very high,large,summer,multnomah county library woodstock
female,graduate degree,blue collar,0.16666666666666666,10.0,on time,7.036418061979568,high,very large,summer,multnomah county library belmont
female,high school,education,0.2597402597402597,93.0,not on time,12.071587005418559,high,large,summer,multnomah county library north portland
male,others,tech,0.07692307692307693,15.0,on time,4.187134558230289,medium,small,summer,multnomah county library gregory heights
male,others,business,0.1,12.0,on time,6.448437909861862,very high,large,summer,multnomah county library albina
female,others,education,0.42857142857142855,25.0,on time,2.9059165601983565,high,large,summer,multnomah county library
male,others,education,0.16666666666666666,24.0,on time,1.5674009495525134,very high,very large,summer,multnomah county library woodstock
female,others,education,0.5555555555555556,104.0,not on time,6.204691118616449,very high,very large,summer,multnomah county library central
male,graduate degree,business,0.08333333333333333,24.0,on time,4.986267092318928,high,large,summer,multnomah county library woodstock
male,graduate degree,tech,0.0,27.0,on time,6.3737705878822375,medium,medium,summer,multnomah county library northwest
male,others,admin,0.15384615384615385,14.0,on time,4.470762151934564,low,medium,summer,multnomah county library hillsdale
female,college,sales,0.15384615384615385,19.0,on time,2.3571631372265816,medium,medium,summer,multnomah county library hollywood library
female,others,others,0.25,16.0,on time,1.7141554717250638,medium,small,summer,multnomah county library hillsdale
female,college,business,0.6666666666666666,94.0,not on time,5.838052037579353,very high,very large,summer,multnomah county library
female,graduate degree,tech,0.3333333333333333,8.0,on time,2.9690176563284854,high,very large,summer,multnomah county library midland
unknown,high school,business,0.25,4.0,on time,6.447895605146698,low,medium,summer,multnomah county library albina
male,others,others,0.3333333333333333,22.0,on time,3.612569370845425,medium,large,summer,multnomah county library central
male,high school,tech,0.45454545454545453,253.0,not on time,0.7653161932161568,medium,small,summer,friends of the multnomah county library
female,high school,admin,0.0,6.0,on time,5.227376519183668,high,medium,summer,multnomah county library holgate
male,others,business,0.14285714285714285,8.0,on time,5.872621850257777,medium,very large,summer,multnomah county library central
female,others,admin,0.16666666666666666,16.0,on time,7.428049314240122,medium,medium,summer,multnomah county library albina
male,college,admin,0.14285714285714285,78.0,not on time,12.10948524653381,very high,very large,summer,multnomah county library
male,college,blue collar,0.0,17.0,on time,5.602905322057505,medium,medium,summer,friends of the multnomah county library
male,others,business,0.25,19.0,on time,6.714740336597121,high,large,summer,multnomah county library
female,college,tech,0.25,5.0,on time,3.9643451940077283,high,medium,summer,multnomah county library gregory heights
male,graduate degree,tech,0.1111111111111111,96.0,not on time,5.66394509679588,low,small,summer,multnomah county library albina
female,high school,business,0.25,15.0,on time,1.2996195163069202,high,very large,summer,multnomah county library
male,high school,education,0.18181818181818182,17.0,on time,4.580589369597647,medium,medium,summer,multnomah county library midland
male,college,tech,0.1724137931034483,7.0,on time,4.218607867045967,low,small,summer,multnomah county library central
female,others,business,0.4,18.0,on time,4.5629720668845355,medium,large,summer,multnomah county library capitol hill
male,others,blue collar,0.3333333333333333,9.0,on time,7.351652773188954,high,very large,summer,multnomah county library central
female,college,education,0.25,6.0,on time,3.240015145389579,medium,medium,summer,multnomah county library central
male,others,business,0.36,292.0,not on time,10.50929225570117,high,very large,summer,multnomah county library woodstock
male,graduate degree,tech,0.4444444444444444,19.0,on time,4.953372444642559,very high,large,summer,multnomah county library st johns
female,others,tech,0.16666666666666666,12.0,on time,3.7773040855058198,low,small,summer,multnomah county library hollywood library
unknown,high school,business,0.1,19.0,on time,6.644799053173118,high,large,summer,multnomah county library gregory heights
male,others,education,0.17647058823529413,15.0,on time,1.3493222991067289,medium,medium,summer,multnomah county library albina
female,high school,admin,0.06666666666666667,26.0,on time,1.221417993148498,low,small,summer,multnomah county library hillsdale
male,college,education,0.4,96.0,not on time,6.878015116683699,very high,large,summer,multnomah county library
male,high school,blue collar,0.06666666666666667,23.0,on time,0.7858457061757133,low,small,summer,multnomah county library hillsdale
unknown,graduate degree,others,0.42857142857142855,27.0,on time,3.8360088147145017,high,large,summer,multnomah county library hollywood library
female,high school,business,0.25,24.0,on time,4.739940300172665,medium,large,summer,multnomah county library holgate
female,high school,blue collar,0.5,8.0,on time,0.6927074947747607,medium,small,summer,multnomah county library hollywood library
female,college,education,0.25,11.0,on time,1.4961112008257091,high,large,summer,multnomah county library hillsdale
male,graduate degree,admin,0.2,17.0,on time,2.361892803348454,very high,large,summer,multnomah county library kenton
female,college,blue collar,0.07692307692307693,11.0,on time,1.5483314727796993,medium,small,summer,multnomah county library
female,graduate degree,admin,0.36,20.0,on time,2.062863659132065,high,large,summer,multnomah county library
female,graduate degree,tech,0.1111111111111111,14.0,on time,2.147763164094766,very high,very large,summer,multnomah county library woodstock
male,others,blue collar,0.08333333333333333,8.0,on time,0.679583790033304,high,large,summer,multnomah county library kenton
female,college,education,0.25,19.0,on time,2.1647079792457093,medium,small,summer,multnomah county library sellwood moreland
unknown,high school,sales,0.2,21.0,on time,0.6893820767685319,very high,very large,summer,multnomah county library belmont
female,others,education,0.07692307692307693,22.0,on time,5.989397737655177,low,small,summer,multnomah county library sellwood moreland
